x, 0, 0, 2025-12-17 13:26:31.923466, 2a.sql, 5.355, 620.61, PG
14, 24, 1, 2025-12-17 16:09:52.853466, 23a.sql, 839.39, 303.203, Bao
14, 24, 2, 2025-12-17 16:09:55.985456, 23a.sql, 814.55, 228.863, Bao
15, 0, 0, 2025-12-17 16:10:12.351799, 22b.sql, 838.415, 382.662, Bao
15, 0, 1, 2025-12-17 16:10:14.632694, 22b.sql, 840.61, 343.543, Bao
15, 0, 2, 2025-12-17 16:10:17.767299, 22b.sql, 810.528, 256.167, Bao
15, 1, 0, 2025-12-17 16:10:19.963338, 16d.sql, 353.765, 1384.846, Bao
15, 1, 1, 2025-12-17 16:10:22.114784, 16d.sql, 350.411, 1278.024, Bao
15, 1, 2, 2025-12-17 16:10:25.695288, 16d.sql, 318.159, 1127.241, Bao
15, 2, 0, 2025-12-17 16:10:27.678037, 23b.sql, 844.869, 164.785, Bao
15, 2, 1, 2025-12-17 16:10:29.661172, 23b.sql, 846.652, 160.577, Bao
15, 2, 2, 2025-12-17 16:10:32.502642, 23b.sql, 811.51, 134.037, Bao
15, 3, 0, 2025-12-17 16:10:36.100382, 6f.sql, 275.214, 2864.885, Bao
15, 3, 1, 2025-12-17 16:10:39.654061, 6f.sql, 273.343, 2893.463, Bao
15, 3, 2, 2025-12-17 16:10:45.889393, 6f.sql, 252.276, 2813.814, Bao
15, 4, 0, 2025-12-17 16:10:46.966443, 3c.sql, 268.279, 432.703, Bao
15, 4, 1, 2025-12-17 16:10:48.063867, 3c.sql, 271.347, 394.622, Bao
15, 4, 2, 2025-12-17 16:10:49.528390, 3c.sql, 227.792, 289.714, Bao
15, 5, 0, 2025-12-17 16:10:51.498812, 15c.sql, 472.271, 804.981, Bao
15, 5, 1, 2025-12-17 16:10:53.417055, 15c.sql, 477.466, 840.645, Bao
15, 5, 2, 2025-12-17 16:10:56.382138, 15c.sql, 438.165, 681.705, Bao
15, 6, 0, 2025-12-17 16:10:57.946864, 12c.sql, 350.823, 756.629, Bao
15, 6, 1, 2025-12-17 16:10:59.527840, 12c.sql, 354.139, 762.679, Bao
15, 6, 2, 2025-12-17 16:11:02.061644, 12c.sql, 321.695, 719.526, Bao
15, 7, 0, 2025-12-17 16:11:03.543334, 25b.sql, 455.03, 390.082, Bao
15, 7, 1, 2025-12-17 16:11:04.994938, 25b.sql, 449.101, 430.789, Bao
15, 7, 2, 2025-12-17 16:11:07.112113, 25b.sql, 412.823, 343.999, Bao
15, 8, 0, 2025-12-17 16:13:10.886981, 29c.sql, 60838.86, 645.652, Bao
15, 8, 1, 2025-12-17 16:15:14.668561, 29c.sql, 60911.56, 648.108, Bao
15, 8, 2, 2025-12-17 16:18:18.775967, 29c.sql, 59439.514, 618.931, Bao
15, 9, 0, 2025-12-17 16:18:33.194300, 19d.sql, 654.686, 12933.199, Bao
15, 9, 1, 2025-12-17 16:18:47.968093, 19d.sql, 621.978, 13402.102, Bao
15, 9, 2, 2025-12-17 16:19:14.571664, 19d.sql, 587.234, 12546.609, Bao
15, 10, 0, 2025-12-17 16:19:15.461114, 4c.sql, 279.727, 232.914, Bao
15, 10, 1, 2025-12-17 16:19:16.330387, 4c.sql, 267.923, 221.58, Bao
15, 10, 2, 2025-12-17 16:19:17.524852, 4c.sql, 225.366, 178.832, Bao
15, 11, 0, 2025-12-17 16:19:31.309085, 33a.sql, 6527.751, 108.002, Bao
15, 11, 1, 2025-12-17 16:19:44.579259, 33a.sql, 6515.569, 99.448, Bao
15, 11, 2, 2025-12-17 16:20:04.328709, 33a.sql, 6457.199, 91.919, Bao
15, 12, 0, 2025-12-17 16:20:11.274339, 30a.sql, 1799.832, 3206.237, Bao
15, 12, 1, 2025-12-17 16:20:18.170304, 30a.sql, 1789.847, 3179.508, Bao
15, 12, 2, 2025-12-17 16:20:29.607939, 30a.sql, 1751.519, 2899.701, Bao
15, 13, 0, 2025-12-17 16:20:32.704236, 17a.sql, 309.615, 2368.547, Bao
15, 13, 1, 2025-12-17 16:20:35.832900, 17a.sql, 316.565, 2386.513, Bao
15, 13, 2, 2025-12-17 16:20:41.197936, 17a.sql, 285.41, 2310.633, Bao
15, 14, 0, 2025-12-17 16:20:58.909580, 16b.sql, 354.886, 16890.633, Bao
15, 14, 1, 2025-12-17 16:21:15.165099, 16b.sql, 349.604, 15356.643, Bao
15, 14, 2, 2025-12-17 16:21:48.626844, 16b.sql, 317.099, 16779.954, Bao
15, 15, 0, 2025-12-17 16:21:55.035241, 10c.sql, 310.04, 5622.112, Bao
15, 15, 1, 2025-12-17 16:22:01.378626, 10c.sql, 309.762, 5617.64, Bao
15, 15, 2, 2025-12-17 16:22:13.438515, 10c.sql, 277.023, 5520.905, Bao
15, 16, 0, 2025-12-17 16:22:19.586199, 17c.sql, 310.86, 5397.736, Bao
15, 16, 1, 2025-12-17 16:22:24.660740, 17c.sql, 311.246, 4309.308, Bao
15, 16, 2, 2025-12-17 16:22:35.920915, 17c.sql, 272.61, 5148.496, Bao
15, 17, 0, 2025-12-17 16:22:37.912299, 23b.sql, 849.113, 156.011, Bao
15, 17, 1, 2025-12-17 16:22:40.008075, 23b.sql, 846.447, 160.231, Bao
15, 17, 2, 2025-12-17 16:22:42.835774, 23b.sql, 811.787, 140.346, Bao
15, 18, 0, 2025-12-17 16:22:43.612126, 6a.sql, 268.757, 120.043, Bao
15, 18, 1, 2025-12-17 16:22:44.384979, 6a.sql, 273.481, 120.866, Bao
15, 18, 2, 2025-12-17 16:22:45.417943, 6a.sql, 237.669, 102.652, Bao
15, 19, 0, 2025-12-17 16:22:46.307448, 12b.sql, 352.397, 83.757, Bao
15, 19, 1, 2025-12-17 16:22:47.182721, 12b.sql, 338.456, 83.652, Bao
15, 19, 2, 2025-12-17 16:22:48.376691, 12b.sql, 314.37, 82.11, Bao
15, 20, 0, 2025-12-17 16:22:49.576763, 21b.sql, 460.012, 166.282, Bao
15, 20, 1, 2025-12-17 16:22:50.899781, 21b.sql, 462.723, 168.612, Bao
15, 20, 2, 2025-12-17 16:22:52.610773, 21b.sql, 429.363, 153.703, Bao
15, 21, 0, 2025-12-17 16:24:56.454509, 29c.sql, 60872.441, 647.099, Bao
15, 21, 1, 2025-12-17 16:27:00.279939, 29c.sql, 60946.71, 655.844, Bao
15, 21, 2, 2025-12-17 16:30:07.697923, 29c.sql, 59471.721, 623.99, Bao
15, 22, 0, 2025-12-17 16:30:08.838794, 16a.sql, 347.87, 335.99, Bao
15, 22, 1, 2025-12-17 16:30:09.995237, 16a.sql, 357.709, 338.955, Bao
15, 22, 2, 2025-12-17 16:30:11.629644, 16a.sql, 315.24, 239.091, Bao
15, 23, 0, 2025-12-17 16:30:17.756784, 30c.sql, 1774.989, 2113.126, Bao
15, 23, 1, 2025-12-17 16:30:23.999359, 30c.sql, 1772.105, 2499.373, Bao
15, 23, 2, 2025-12-17 16:30:34.063979, 30c.sql, 1734.175, 2213.069, Bao
15, 24, 0, 2025-12-17 16:30:38.570048, 24a.sql, 1863.704, 635.099, Bao
15, 24, 1, 2025-12-17 16:30:43.083750, 24a.sql, 1881.964, 632.484, Bao
15, 24, 2, 2025-12-17 16:30:49.837188, 24a.sql, 1833.776, 512.885, Bao
16, 0, 0, 2025-12-17 16:31:18.687927, 17c.sql, 313.709, 6057.504, Bao
16, 0, 1, 2025-12-17 16:31:25.462946, 17c.sql, 315.886, 6030.883, Bao
16, 0, 2, 2025-12-17 16:31:38.071810, 17c.sql, 277.393, 5829.329, Bao
16, 1, 0, 2025-12-17 16:31:39.416976, 2c.sql, 273.579, 684.541, Bao
16, 1, 1, 2025-12-17 16:31:40.745992, 2c.sql, 276.351, 682.729, Bao
16, 1, 2, 2025-12-17 16:31:42.808621, 2c.sql, 234.807, 623.299, Bao
16, 2, 0, 2025-12-17 16:31:43.852030, 10a.sql, 301.831, 315.992, Bao
16, 2, 1, 2025-12-17 16:31:44.874127, 10a.sql, 297.103, 313.284, Bao
16, 2, 2, 2025-12-17 16:31:46.396388, 10a.sql, 275.122, 286.424, Bao
16, 3, 0, 2025-12-17 16:31:59.732425, 33a.sql, 6552.051, 99.507, Bao
16, 3, 1, 2025-12-17 16:32:13.003243, 33a.sql, 6532.441, 97.122, Bao
16, 3, 2, 2025-12-17 16:32:32.833407, 33a.sql, 6423.587, 99.322, Bao
16, 4, 0, 2025-12-17 16:32:33.764992, 3a.sql, 268.936, 289.547, Bao
16, 4, 1, 2025-12-17 16:32:34.709826, 3a.sql, 265.422, 288.067, Bao
16, 4, 2, 2025-12-17 16:32:36.000640, 3a.sql, 231.558, 210.957, Bao
16, 5, 0, 2025-12-17 16:32:37.178914, 13c.sql, 397.024, 259.415, Bao
16, 5, 1, 2025-12-17 16:32:38.359575, 13c.sql, 398.493, 260.357, Bao
16, 5, 2, 2025-12-17 16:32:40.063477, 13c.sql, 366.336, 255.001, Bao
16, 6, 0, 2025-12-17 16:32:42.490781, 22a.sql, 832.493, 497.096, Bao
16, 6, 1, 2025-12-17 16:32:44.868045, 22a.sql, 849.096, 551.399, Bao
16, 6, 2, 2025-12-17 16:32:48.430793, 22a.sql, 813.172, 454.133, Bao
16, 7, 0, 2025-12-17 16:32:50.354164, 15c.sql, 473.889, 858.452, Bao
16, 7, 1, 2025-12-17 16:32:52.281994, 15c.sql, 474.848, 851.945, Bao
16, 7, 2, 2025-12-17 16:32:55.266946, 15c.sql, 448.11, 685.689, Bao
16, 8, 0, 2025-12-17 16:32:57.638596, 8d.sql, 306.938, 1631.754, Bao
16, 8, 1, 2025-12-17 16:33:00.086181, 8d.sql, 308.824, 1621.844, Bao
16, 8, 2, 2025-12-17 16:33:04.094357, 8d.sql, 273.153, 1612.907, Bao
16, 9, 0, 2025-12-17 16:33:05.551297, 25b.sql, 450.494, 435.442, Bao
16, 9, 1, 2025-12-17 16:33:07.012951, 25b.sql, 452.732, 434.701, Bao
16, 9, 2, 2025-12-17 16:33:09.145000, 25b.sql, 415.96, 344.53, Bao
16, 10, 0, 2025-12-17 16:33:10.207054, 11c.sql, 348.342, 260.394, Bao
16, 10, 1, 2025-12-17 16:33:11.266084, 11c.sql, 345.99, 259.211, Bao
16, 10, 2, 2025-12-17 16:33:12.788909, 11c.sql, 304.484, 252.904, Bao
16, 11, 0, 2025-12-17 16:33:19.131192, 17d.sql, 308.24, 5604.978, Bao
16, 11, 1, 2025-12-17 16:33:25.459380, 17d.sql, 318.122, 5592.348, Bao
16, 11, 2, 2025-12-17 16:33:36.952860, 17d.sql, 272.618, 5253.824, Bao
16, 12, 0, 2025-12-17 16:33:37.914818, 5c.sql, 280.133, 252.686, Bao
16, 12, 1, 2025-12-17 16:33:38.838742, 5c.sql, 274.437, 260.768, Bao
16, 12, 2, 2025-12-17 16:33:40.177661, 5c.sql, 251.042, 254.661, Bao
16, 13, 0, 2025-12-17 16:33:43.023894, 22d.sql, 839.36, 895.566, Bao
16, 13, 1, 2025-12-17 16:33:45.857324, 22d.sql, 848.149, 1000.537, Bao
16, 13, 2, 2025-12-17 16:33:50.483938, 22d.sql, 816.146, 796.081, Bao
16, 14, 0, 2025-12-17 16:33:51.351446, 4a.sql, 272.972, 219.815, Bao
16, 14, 1, 2025-12-17 16:33:52.212241, 4a.sql, 269.883, 218.454, Bao
16, 14, 2, 2025-12-17 16:33:53.406562, 4a.sql, 231.982, 170.897, Bao
16, 15, 0, 2025-12-17 16:33:54.834969, 2d.sql, 275.1, 769.078, Bao
16, 15, 1, 2025-12-17 16:33:56.266282, 2d.sql, 274.077, 764.483, Bao
16, 15, 2, 2025-12-17 16:33:58.449395, 2d.sql, 235.184, 639.69, Bao
16, 16, 0, 2025-12-17 16:33:59.930476, 9c.sql, 359.541, 542.849, Bao
16, 16, 1, 2025-12-17 16:34:01.312998, 9c.sql, 356.676, 558.315, Bao
16, 16, 2, 2025-12-17 16:34:03.515503, 9c.sql, 331.693, 489.836, Bao
16, 17, 0, 2025-12-17 16:34:15.180850, 28b.sql, 5480.627, 534.03, Bao
16, 17, 1, 2025-12-17 16:34:26.878046, 28b.sql, 5487.508, 560.48, Bao
16, 17, 2, 2025-12-17 16:34:44.186984, 28b.sql, 5361.001, 463.697, Bao
16, 18, 0, 2025-12-17 16:34:48.215812, 8c.sql, 309.82, 3285.723, Bao
16, 18, 1, 2025-12-17 16:34:52.321802, 8c.sql, 309.774, 3265.2, Bao
16, 18, 2, 2025-12-17 16:34:59.091368, 8c.sql, 273.097, 3093.955, Bao
16, 19, 0, 2025-12-17 16:34:59.887073, 6e.sql, 277.851, 125.022, Bao
16, 19, 1, 2025-12-17 16:35:00.671584, 6e.sql, 270.518, 126.313, Bao
16, 19, 2, 2025-12-17 16:35:01.708170, 6e.sql, 237.042, 102.403, Bao
16, 20, 0, 2025-12-17 16:37:05.211777, 29a.sql, 61125.891, 472.474, Bao
16, 20, 1, 2025-12-17 16:39:10.700718, 29a.sql, 59641.234, 470.846, Bao
16, 20, 2, 2025-12-17 16:42:17.840379, 29a.sql, 59357.745, 464.239, Bao
16, 21, 0, 2025-12-17 16:42:20.774494, 31c.sql, 1073.4, 514.421, Bao
16, 21, 1, 2025-12-17 16:42:23.755127, 31c.sql, 1094.051, 658.948, Bao
16, 21, 2, 2025-12-17 16:42:28.152922, 31c.sql, 1056.959, 450.493, Bao
16, 22, 0, 2025-12-17 16:42:31.887722, 25a.sql, 449.665, 2723.469, Bao
16, 22, 1, 2025-12-17 16:42:35.576870, 25a.sql, 439.187, 2693.575, Bao
16, 22, 2, 2025-12-17 16:42:42.064938, 25a.sql, 414.024, 2436.781, Bao
16, 23, 0, 2025-12-17 16:42:42.966140, 5a.sql, 276.029, 227.953, Bao
16, 23, 1, 2025-12-17 16:42:43.871244, 5a.sql, 271.14, 223.312, Bao
16, 23, 2, 2025-12-17 16:42:45.136783, 5a.sql, 245.452, 219.98, Bao
16, 24, 0, 2025-12-17 16:42:48.342539, 26b.sql, 1302.278, 257.646, Bao
16, 24, 1, 2025-12-17 16:42:51.362735, 26b.sql, 1301.508, 276.286, Bao
16, 24, 2, 2025-12-17 16:42:55.767819, 26b.sql, 1261.123, 202.174, Bao
17, 0, 0, 2025-12-17 16:43:19.403002, 6f.sql, 273.618, 4352.767, Bao
17, 0, 1, 2025-12-17 16:43:24.381242, 6f.sql, 278.833, 4322.111, Bao
17, 0, 2, 2025-12-17 16:43:33.347929, 6f.sql, 232.37, 4037.985, Bao
17, 1, 0, 2025-12-17 16:43:46.818880, 33a.sql, 6540.474, 106.496, Bao
17, 1, 1, 2025-12-17 16:44:00.161064, 33a.sql, 6553.722, 101.911, Bao
17, 1, 2, 2025-12-17 16:44:19.800334, 33a.sql, 6357.116, 100.441, Bao
17, 2, 0, 2025-12-17 16:44:21.789614, 23b.sql, 856.001, 156.896, Bao
17, 2, 1, 2025-12-17 16:44:23.895352, 23b.sql, 851.763, 161.852, Bao
17, 2, 2, 2025-12-17 16:44:26.740757, 23b.sql, 814.217, 142.885, Bao
17, 3, 0, 2025-12-17 16:44:30.787334, 17e.sql, 304.712, 3313.796, Bao
17, 3, 1, 2025-12-17 16:44:34.826587, 17e.sql, 310.239, 3298.341, Bao
17, 3, 2, 2025-12-17 16:44:41.861243, 17e.sql, 285.997, 3235.171, Bao
17, 4, 0, 2025-12-17 16:44:47.855760, 17c.sql, 307.075, 5265.291, Bao
17, 4, 1, 2025-12-17 16:44:53.847576, 17c.sql, 312.753, 5246.903, Bao
17, 4, 2, 2025-12-17 16:45:04.938806, 17c.sql, 280.283, 4983.639, Bao
17, 5, 0, 2025-12-17 16:45:06.209832, 2a.sql, 277.25, 610.401, Bao
17, 5, 1, 2025-12-17 16:45:07.546296, 2a.sql, 271.067, 621.983, Bao
17, 5, 2, 2025-12-17 16:45:09.453199, 2a.sql, 231.725, 527.684, Bao
17, 6, 0, 2025-12-17 16:45:18.531870, 33c.sql, 4391.634, 109.638, Bao
17, 6, 1, 2025-12-17 16:45:27.622619, 33c.sql, 4400.25, 99.12, Bao
17, 6, 2, 2025-12-17 16:45:41.034575, 33c.sql, 4337.375, 92.30, Bao
17, 7, 0, 2025-12-17 16:45:42.553264, 25b.sql, 462.119, 473.258, Bao
17, 7, 1, 2025-12-17 16:45:44.074859, 25b.sql, 454.493, 469.761, Bao
17, 7, 2, 2025-12-17 16:45:46.325508, 25b.sql, 415.574, 407.989, Bao
17, 8, 0, 2025-12-17 16:47:50.837826, 29b.sql, 61731.268, 410.119, Bao
17, 8, 1, 2025-12-17 16:49:55.427392, 29b.sql, 61632.969, 409.46, Bao
17, 8, 2, 2025-12-17 16:52:59.930918, 29b.sql, 59419.948, 399.60, Bao
17, 9, 0, 2025-12-17 16:53:01.298417, 18a.sql, 381.62, 530.667, Bao
17, 9, 1, 2025-12-17 16:53:02.640017, 18a.sql, 308.765, 493.358, Bao
17, 9, 2, 2025-12-17 16:53:04.471727, 18a.sql, 263.432, 441.87, Bao
17, 10, 0, 2025-12-17 16:53:05.351412, 12b.sql, 343.22, 84.092, Bao
17, 10, 1, 2025-12-17 16:53:06.233807, 12b.sql, 325.859, 83.366, Bao
17, 10, 2, 2025-12-17 16:53:07.433411, 12b.sql, 314.848, 82.768, Bao
17, 11, 0, 2025-12-17 16:53:08.478954, 18b.sql, 299.518, 315.105, Bao
17, 11, 1, 2025-12-17 16:53:09.526314, 18b.sql, 306.278, 313.959, Bao
17, 11, 2, 2025-12-17 16:53:11.085166, 18b.sql, 284.331, 290.587, Bao
17, 12, 0, 2025-12-17 16:53:15.375850, 17f.sql, 305.227, 3509.48, Bao
17, 12, 1, 2025-12-17 16:53:19.736133, 17f.sql, 309.608, 3557.247, Bao
17, 12, 2, 2025-12-17 16:53:27.003313, 17f.sql, 282.438, 3448.448, Bao
17, 13, 0, 2025-12-17 16:53:29.023286, 19c.sql, 617.146, 557.513, Bao
17, 13, 1, 2025-12-17 16:53:31.090443, 19c.sql, 629.026, 552.758, Bao
17, 13, 2, 2025-12-17 16:53:34.217677, 19c.sql, 593.521, 506.339, Bao
17, 14, 0, 2025-12-17 16:53:37.434396, 26b.sql, 1310.768, 256.219, Bao
17, 14, 1, 2025-12-17 16:53:40.655223, 26b.sql, 1313.656, 247.454, Bao
17, 14, 2, 2025-12-17 16:53:45.046116, 26b.sql, 1262.472, 189.656, Bao
17, 15, 0, 2025-12-17 16:53:46.140358, 14b.sql, 336.391, 299.528, Bao
17, 15, 1, 2025-12-17 16:53:47.277843, 14b.sql, 340.49, 271.393, Bao
17, 15, 2, 2025-12-17 16:53:48.840601, 14b.sql, 300.994, 212.153, Bao
17, 16, 0, 2025-12-17 16:53:55.241084, 17b.sql, 313.596, 5663.238, Bao
17, 16, 1, 2025-12-17 16:54:01.620145, 17b.sql, 314.751, 5636.683, Bao
17, 16, 2, 2025-12-17 16:54:11.138061, 17b.sql, 270.42, 4212.022, Bao
17, 17, 0, 2025-12-17 16:54:17.324499, 30c.sql, 1770.21, 2501.398, Bao
17, 17, 1, 2025-12-17 16:54:23.319677, 30c.sql, 1785.881, 2269.668, Bao
17, 17, 2, 2025-12-17 16:54:33.246386, 30c.sql, 1736.589, 2178.125, Bao
17, 18, 0, 2025-12-17 16:54:35.969071, 31a.sql, 1102.033, 400.456, Bao
17, 18, 1, 2025-12-17 16:54:38.599799, 31a.sql, 1091.571, 323.207, Bao
17, 18, 2, 2025-12-17 16:54:42.708436, 31a.sql, 1049.615, 289.818, Bao
17, 19, 0, 2025-12-17 16:54:43.921110, 12a.sql, 350.049, 304.32, Bao
17, 19, 1, 2025-12-17 16:54:45.036727, 12a.sql, 345.981, 302.491, Bao
17, 19, 2, 2025-12-17 16:54:46.688215, 12a.sql, 334.266, 279.692, Bao
17, 20, 0, 2025-12-17 16:54:47.886639, 21b.sql, 453.023, 167.392, Bao
17, 20, 1, 2025-12-17 16:54:49.194355, 21b.sql, 463.838, 168.445, Bao
17, 20, 2, 2025-12-17 16:54:50.897583, 21b.sql, 425.771, 150.021, Bao
17, 21, 0, 2025-12-17 16:54:53.924335, 26b.sql, 1302.976, 278.513, Bao
17, 21, 1, 2025-12-17 16:54:57.150948, 26b.sql, 1308.512, 254.49, Bao
17, 21, 2, 2025-12-17 16:55:01.591459, 26b.sql, 1276.77, 208.73, Bao
17, 22, 0, 2025-12-17 16:55:02.805648, 21b.sql, 465.344, 173.623, Bao
17, 22, 1, 2025-12-17 16:55:04.008442, 21b.sql, 464.002, 166.0, Bao
17, 22, 2, 2025-12-17 16:55:05.720004, 21b.sql, 425.42, 158.498, Bao
17, 23, 0, 2025-12-17 16:55:08.231952, 16c.sql, 349.105, 1687.378, Bao
17, 23, 1, 2025-12-17 16:55:10.806629, 16c.sql, 357.308, 1692.218, Bao
17, 23, 2, 2025-12-17 16:55:14.934973, 16c.sql, 314.718, 1492.29, Bao
17, 24, 0, 2025-12-17 16:55:16.162045, 21c.sql, 466.725, 169.725, Bao
17, 24, 1, 2025-12-17 16:55:17.425588, 21c.sql, 466.723, 180.393, Bao
17, 24, 2, 2025-12-17 16:55:19.201387, 21c.sql, 424.718, 159.868, Bao
18, 0, 0, 2025-12-17 16:55:37.955336, 7a.sql, 347.937, 928.355, Bao
18, 0, 1, 2025-12-17 16:55:39.694860, 7a.sql, 351.447, 917.635, Bao
18, 0, 2, 2025-12-17 16:55:42.364539, 7a.sql, 310.932, 722.516, Bao
18, 1, 0, 2025-12-17 16:55:55.323122, 28a.sql, 5399.733, 1047.381, Bao
18, 1, 1, 2025-12-17 16:56:08.246356, 28a.sql, 5432.823, 1037.48, Bao
18, 1, 2, 2025-12-17 16:56:26.669369, 28a.sql, 5372.901, 1005.122, Bao
18, 2, 0, 2025-12-17 16:56:33.845441, 30c.sql, 1795.074, 3430.92, Bao
18, 2, 1, 2025-12-17 16:56:40.979437, 30c.sql, 1766.922, 3446.40, Bao
18, 2, 2, 2025-12-17 16:56:53.444671, 30c.sql, 1728.809, 3273.642, Bao
18, 3, 0, 2025-12-17 16:56:54.233302, 6a.sql, 271.019, 125.735, Bao
18, 3, 1, 2025-12-17 16:56:55.029680, 6a.sql, 276.733, 124.285, Bao
18, 3, 2, 2025-12-17 16:56:56.067346, 6a.sql, 237.288, 113.097, Bao
18, 4, 0, 2025-12-17 16:57:05.947004, 33c.sql, 4376.511, 111.152, Bao
18, 4, 1, 2025-12-17 16:57:15.005386, 33c.sql, 4401.027, 98.653, Bao
18, 4, 2, 2025-12-17 16:57:28.503659, 33c.sql, 4343.08, 95.291, Bao
18, 5, 0, 2025-12-17 16:57:32.522853, 20a.sql, 502.315, 2907.262, Bao
18, 5, 1, 2025-12-17 16:57:36.734026, 20a.sql, 500.82, 2912.794, Bao
18, 5, 2, 2025-12-17 16:57:43.465809, 20a.sql, 471.578, 2771.704, Bao
18, 6, 0, 2025-12-17 16:57:44.502243, 10a.sql, 300.501, 321.212, Bao
18, 6, 1, 2025-12-17 16:57:45.542016, 10a.sql, 307.293, 312.248, Bao
18, 6, 2, 2025-12-17 16:57:47.070581, 10a.sql, 277.348, 287.71, Bao
18, 7, 0, 2025-12-17 16:57:47.812181, 1b.sql, 278.904, 82.558, Bao
18, 7, 1, 2025-12-17 16:57:48.537521, 1b.sql, 263.743, 82.766, Bao
18, 7, 2, 2025-12-17 16:57:49.516975, 1b.sql, 234.541, 81.886, Bao
18, 8, 0, 2025-12-17 16:58:02.701263, 33b.sql, 6472.338, 98.042, Bao
18, 8, 1, 2025-12-17 16:58:15.842456, 33b.sql, 6439.645, 98.726, Bao
18, 8, 2, 2025-12-17 16:58:35.962028, 33b.sql, 6411.759, 100.482, Bao
18, 9, 0, 2025-12-17 16:58:36.742008, 6a.sql, 278.934, 120.291, Bao
18, 9, 1, 2025-12-17 16:58:37.512113, 6a.sql, 272.465, 121.22, Bao
18, 9, 2, 2025-12-17 16:58:38.565027, 6a.sql, 236.61, 111.109, Bao
18, 10, 0, 2025-12-17 16:58:42.373113, 8c.sql, 301.919, 3068.697, Bao
18, 10, 1, 2025-12-17 16:58:46.347109, 8c.sql, 305.348, 3229.266, Bao
18, 10, 2, 2025-12-17 16:58:53.292321, 8c.sql, 272.023, 3092.374, Bao
18, 11, 0, 2025-12-17 16:58:54.502971, 21c.sql, 468.339, 172.679, Bao
18, 11, 1, 2025-12-17 16:58:55.719595, 21c.sql, 459.012, 167.363, Bao
18, 11, 2, 2025-12-17 16:58:57.508255, 21c.sql, 426.048, 153.42, Bao
18, 12, 0, 2025-12-17 16:59:10.796338, 33a.sql, 6492.381, 107.363, Bao
18, 12, 1, 2025-12-17 16:59:24.957817, 33a.sql, 6511.929, 104.5, Bao
18, 12, 2, 2025-12-17 16:59:44.667193, 33a.sql, 6428.166, 91.97, Bao
18, 13, 0, 2025-12-17 16:59:47.691780, 26b.sql, 1313.187, 277.948, Bao
18, 13, 1, 2025-12-17 16:59:50.715574, 26b.sql, 1305.601, 280.932, Bao
18, 13, 2, 2025-12-17 16:59:55.346175, 26b.sql, 1271.479, 196.213, Bao
18, 14, 0, 2025-12-17 17:00:07.543233, 28c.sql, 5393.526, 1236.598, Bao
18, 14, 1, 2025-12-17 17:00:19.961130, 28c.sql, 5397.199, 1166.136, Bao
18, 14, 2, 2025-12-17 17:00:38.255513, 28c.sql, 5286.528, 1049.34, Bao
18, 15, 0, 2025-12-17 17:00:40.470860, 16d.sql, 353.918, 1392.207, Bao
18, 15, 1, 2025-12-17 17:00:42.691726, 16d.sql, 356.808, 1389.56, Bao
18, 15, 2, 2025-12-17 17:00:46.229239, 16d.sql, 315.413, 1186.71, Bao
18, 16, 0, 2025-12-17 17:00:48.433666, 16d.sql, 357.206, 1380.032, Bao
18, 16, 1, 2025-12-17 17:00:50.644100, 16d.sql, 355.447, 1394.142, Bao
18, 16, 2, 2025-12-17 17:00:54.216542, 16d.sql, 321.227, 1125.682, Bao
18, 17, 0, 2025-12-17 17:00:56.481759, 22b.sql, 839.528, 336.121, Bao
18, 17, 1, 2025-12-17 17:00:58.709995, 22b.sql, 874.144, 385.374, Bao
18, 17, 2, 2025-12-17 17:01:01.840195, 22b.sql, 802.628, 267.988, Bao
18, 18, 0, 2025-12-17 17:01:02.799835, 11a.sql, 338.189, 161.057, Bao
18, 18, 1, 2025-12-17 17:01:03.756314, 11a.sql, 339.909, 160.164, Bao
18, 18, 2, 2025-12-17 17:01:05.075124, 11a.sql, 300.551, 146.656, Bao
18, 19, 0, 2025-12-17 17:01:10.900254, 19d.sql, 618.468, 4470.776, Bao
18, 19, 1, 2025-12-17 17:01:16.877880, 19d.sql, 625.177, 4492.646, Bao
18, 19, 2, 2025-12-17 17:01:27.182199, 19d.sql, 589.443, 4384.975, Bao
18, 20, 0, 2025-12-17 17:01:32.980372, 30a.sql, 1782.04, 2083.991, Bao
18, 20, 1, 2025-12-17 17:01:38.770973, 30a.sql, 1784.805, 2080.199, Bao
18, 20, 2, 2025-12-17 17:01:48.096884, 30a.sql, 1742.563, 1614.066, Bao
18, 21, 0, 2025-12-17 17:01:49.403345, 21a.sql, 463.176, 172.303, Bao
18, 21, 1, 2025-12-17 17:01:50.710203, 21a.sql, 464.787, 170.157, Bao
18, 21, 2, 2025-12-17 17:01:52.417838, 21a.sql, 424.636, 154.253, Bao
18, 22, 0, 2025-12-17 17:01:53.605962, 15b.sql, 472.954, 118.943, Bao
18, 22, 1, 2025-12-17 17:01:54.879235, 15b.sql, 476.011, 131.935, Bao
18, 22, 2, 2025-12-17 17:01:56.545398, 15b.sql, 438.887, 117.052, Bao
18, 23, 0, 2025-12-17 17:01:58.705023, 23a.sql, 849.916, 332.561, Bao
18, 23, 1, 2025-12-17 17:02:00.858072, 23a.sql, 851.572, 329.696, Bao
18, 23, 2, 2025-12-17 17:02:04.012879, 23a.sql, 816.561, 252.398, Bao
